2.47e-08	3	0.795245	3.79525
2.48e-08	3	0.795079	3.79508
2.49e-08	3	0.795021	3.79502
2.5e-08	3	0.794981	3.79498
2.51e-08	3	0.794692	3.79469
2.52e-08	3	0.794529	3.79453
2.53e-08	3	0.794362	3.79436
2.54e-08	3	0.794306	3.79431
2.55e-08	3	0.794171	3.79417
2.56e-08	3	0.79389	3.79389
2.57e-08	3	0.793949	3.79395
2.58e-08	3	0.793672	3.79367
2.59e-08	3	0.793509	3.79351
2.6e-08	3	0.793251	3.79325
2.61e-08	3	0.79328	3.79328
2.62e-08	3	0.792933	3.79293
2.63e-08	3	0.792778	3.79278
2.64e-08	3	0.792743	3.79274
2.65e-08	3	0.792357	3.79236
2.66e-08	3	0.792313	3.79231
2.67e-08	3	0.792131	3.79213
2.68e-08	3	0.791903	3.7919
2.69e-08	3	0.791746	3.79175
2.7e-08	3	0.791593	3.79159
2.71e-08	3	0.791262	3.79126
2.72e-08	3	0.79106	3.79106
2.73e-08	3	0.790809	3.79081
2.74e-08	3	0.790657	3.79066
2.75e-08	3	0.790506	3.79051
2.76e-08	3	0.790359	3.79036
2.77e-08	3	0.789914	3.78991
2.78e-08	3	0.789731	3.78973
2.79e-08	3	0.789585	3.78959
2.8e-08	3	0.789372	3.78937
2.81e-08	3	0.789061	3.78906
2.82e-08	3	0.788808	3.78881
2.83e-08	3	0.78888	3.78888
2.84e-08	3	0.788525	3.78852
2.85e-08	3	0.788328	3.78833
2.86e-08	3	0.788132	3.78813
2.87e-08	3	0.787917	3.78792
2.88e-08	3	0.787616	3.78762
2.89e-08	3	0.787247	3.78725
2.9e-08	3	0.787067	3.78707
2.91e-08	3	0.786868	3.78687
2.92e-08	3	0.786608	3.78661
2.93e-08	3	0.786224	3.78622
2.94e-08	3	0.786117	3.78612
2.95e-08	3	0.78588	3.78588
2.96e-08	3	0.785616	3.78562
2.97e-08	3	0.785374	3.78537
2.98e-08	3	0.785116	3.78512
2.99e-08	3	0.784882	3.78488
3e-08	3	0.78452	3.78452
3.01e-08	3	0.784249	3.78425
3.02e-08	3	0.783987	3.78399
3.03e-08	3	0.783641	3.78364
3.04e-08	3	0.783442	3.78344
3.05e-08	3	0.783421	3.78342
3.06e-08	3	0.782959	3.78296
3.07e-08	3	0.782727	3.78273
3.08e-08	3	0.782492	3.78249
3.09e-08	3	0.782137	3.78214
3.1e-08	3	0.781806	3.78181
3.11e-08	3	0.781654	3.78165
3.12e-08	3	0.781199	3.7812
3.13e-08	3	0.780966	3.78097
3.14e-08	3	0.780617	3.78062
3.15e-08	3	0.780386	3.78039
3.16e-08	3	0.780037	3.78004
3.17e-08	3	0.779808	3.77981
3.18e-08	3	0.779644	3.77964
3.19e-08	3	0.779294	3.77929
3.2e-08	3	0.77901	3.77901
3.21e-08	3	0.778813	3.77881
3.22e-08	3	0.778425	3.77842
3.23e-08	3	0.778093	3.77809
3.24e-08	3	0.777756	3.77776
3.25e-08	3	0.777409	3.77741
3.26e-08	3	0.777078	3.77708
3.27e-08	3	0.776844	3.77684
3.27999e-08	3	0.776521	3.77652
3.28999e-08	3	0.776177	3.77618
3.29999e-08	3	0.775791	3.77579
3.30999e-08	3	0.775604	3.7756
3.31999e-08	3	0.775279	3.77528
3.32999e-08	3	0.774962	3.77496
3.33999e-08	3	0.774622	3.77462
3.34999e-08	3	0.774288	3.77429
3.35999e-08	3	0.773983	3.77398
3.36999e-08	3	0.773776	3.77378
3.37999e-08	3	0.773411	3.77341
3.38999e-08	3	0.773044	3.77304
3.39999e-08	3	0.772772	3.77277
3.40999e-08	3	0.772399	3.7724
3.41999e-08	3	0.77201	3.77201
3.42999e-08	3	0.771796	3.7718
3.43999e-08	3	0.771364	3.77136
3.44999e-08	3	0.770989	3.77099
3.45999e-08	3	0.770635	3.77064
3.46999e-08	3	0.770404	3.7704
3.47999e-08	3	0.770076	3.77008
3.48999e-08	3	0.769749	3.76975
3.49999e-08	3	0.769441	3.76944
3.50999e-08	3	0.769014	3.76901
3.51999e-08	3	0.76879	3.76879
3.52999e-08	3	0.768465	3.76847
3.53999e-08	3	0.767939	3.76794
3.54999e-08	3	0.767621	3.76762
3.55999e-08	3	0.767419	3.76742
3.56999e-08	3	0.767002	3.767
3.57999e-08	3	0.766695	3.7667
3.58999e-08	3	0.766374	3.76637
3.59999e-08	3	0.766055	3.76606
3.60999e-08	3	0.765633	3.76563
3.61999e-08	3	0.765216	3.76522
3.62999e-08	3	0.764901	3.7649
3.63999e-08	3	0.764507	3.76451
3.64999e-08	3	0.764245	3.76425
3.65999e-08	3	0.763871	3.76387
3.66999e-08	3	0.76356	3.76356
3.67999e-08	3	0.763263	3.76326
3.68999e-08	3	0.762853	3.76285
3.69999e-08	3	0.762436	3.76244
3.70999e-08	3	0.762244	3.76224
3.71999e-08	3	0.761717	3.76172
3.72999e-08	3	0.76152	3.76152
3.73999e-08	3	0.761002	3.761
3.74999e-08	3	0.76062	3.76062
3.75999e-08	3	0.760192	3.76019
3.76999e-08	3	0.759995	3.75999
3.77999e-08	3	0.75959	3.75959
3.78999e-08	3	0.759281	3.75928
3.79999e-08	3	0.758871	3.75887
3.80999e-08	3	0.75859	3.75859
3.81999e-08	3	0.758188	3.75819
3.82999e-08	3	0.757834	3.75783
3.83999e-08	3	0.757293	3.75729
3.84998e-08	3	0.756985	3.75698
3.85998e-08	3	0.75659	3.75659
3.86998e-08	3	0.756286	3.75629
3.87998e-08	3	0.755766	3.75577
3.88998e-08	3	0.755319	3.75532
3.89998e-08	3	0.755134	3.75513
3.90998e-08	3	0.754701	3.7547
3.91998e-08	3	0.754396	3.7544
3.92998e-08	3	0.753915	3.75391
3.93998e-08	3	0.753477	3.75348
3.94998e-08	3	0.753336	3.75334
3.95998e-08	3	0.752822	3.75282
3.96998e-08	3	0.75255	3.75255
3.97998e-08	3	0.75214	3.75214
3.98998e-08	3	0.751735	3.75173
3.99998e-08	3	0.751363	3.75136
4.00998e-08	3	0.750994	3.75099
4.01998e-08	3	0.750571	3.75057
4.02998e-08	3	0.750332	3.75033
4.03998e-08	3	0.749902	3.7499
4.04998e-08	3	0.749338	3.74934
4.05998e-08	3	0.749062	3.74906
4.06998e-08	3	0.748681	3.74868
4.07998e-08	3	0.748184	3.74818
4.08998e-08	3	0.7478	3.7478
4.09998e-08	3	0.747417	3.74742
4.10998e-08	3	0.747036	3.74704
4.11998e-08	3	0.746657	3.74666
4.12998e-08	3	0.746275	3.74627
4.13998e-08	3	0.745912	3.74591
4.14998e-08	3	0.74542	3.74542
4.15998e-08	3	0.745042	3.74504
4.16998e-08	3	0.744663	3.74466
4.17998e-08	3	0.744382	3.74438
4.18998e-08	3	0.744022	3.74402
4.19998e-08	3	0.743537	3.74354
4.20998e-08	3	0.743167	3.74317
4.21998e-08	3	0.742785	3.74279
4.22998e-08	3	0.742316	3.74232
4.23998e-08	3	0.741945	3.74194
4.24998e-08	3	0.741576	3.74158
4.25998e-08	3	0.741299	3.7413
4.26998e-08	3	0.740832	3.74083
4.27998e-08	3	0.740355	3.74036
4.28998e-08	3	0.74009	3.74009
4.29998e-08	3	0.73954	3.73954
4.30998e-08	3	0.739156	3.73916
4.31998e-08	3	0.738582	3.73858
4.32998e-08	3	0.738423	3.73842
4.33998e-08	3	0.738056	3.73806
4.34998e-08	3	0.737482	3.73748
4.35998e-08	3	0.737138	3.73714
4.36998e-08	3	0.736754	3.73675
4.37998e-08	3	0.736414	3.73641
4.38998e-08	3	0.736045	3.73604
4.39998e-08	3	0.735653	3.73565
4.40997e-08	3	0.735072	3.73507
4.41997e-08	3	0.734844	3.73484
4.42997e-08	3	0.734437	3.73444
4.43997e-08	3	0.733884	3.73388
4.44997e-08	3	0.73347	3.73347
4.45997e-08	3	0.733151	3.73315
4.46997e-08	3	0.732722	3.73272
4.47997e-08	3	0.73231	3.73231
4.48997e-08	3	0.731927	3.73193
4.49997e-08	3	0.731509	3.73151
4.50997e-08	3	0.731045	3.73104
4.51997e-08	3	0.730689	3.73069
4.52997e-08	3	0.73013	3.73013
4.53997e-08	3	0.729885	3.72989
4.54997e-08	3	0.729331	3.72933
4.55997e-08	3	0.728983	3.72898
4.56997e-08	3	0.728731	3.72873
4.57997e-08	3	0.728187	3.72819
4.58997e-08	3	0.727834	3.72783
4.59997e-08	3	0.727481	3.72748
4.60997e-08	3	0.726842	3.72684
4.61997e-08	3	0.726496	3.7265
4.62997e-08	3	0.726151	3.72615
4.63997e-08	3	0.725893	3.72589
4.64997e-08	3	0.725348	3.72535
4.65997e-08	3	0.724876	3.72488
4.66997e-08	3	0.724471	3.72447
4.67997e-08	3	0.724125	3.72413
4.68997e-08	3	0.723691	3.72369
4.69997e-08	3	0.723239	3.72324
4.70997e-08	3	0.722887	3.72289
4.71997e-08	3	0.722374	3.72237
4.72997e-08	3	0.721939	3.72194
4.73997e-08	3	0.721578	3.72158
4.74997e-08	3	0.721048	3.72105
4.75997e-08	3	0.720708	3.72071
4.76997e-08	3	0.720366	3.72037
4.77997e-08	3	0.719845	3.71984
4.78997e-08	3	0.719401	3.7194
4.79997e-08	3	0.719065	3.71907
4.80997e-08	3	0.718641	3.71864
4.81997e-08	3	0.718107	3.71811
4.82997e-08	3	0.717868	3.71787
4.83997e-08	3	0.717339	3.71734
4.84997e-08	3	0.716917	3.71692
4.85997e-08	3	0.71648	3.71648
4.86997e-08	3	0.716162	3.71616
4.87997e-08	3	0.715595	3.7156
4.88997e-08	3	0.715298	3.7153
4.89997e-08	3	0.714736	3.71474
4.90997e-08	3	0.714439	3.71444
4.91997e-08	3	0.71402	3.71402
4.92997e-08	3	0.713654	3.71365
4.93997e-08	3	0.713101	3.7131
4.94997e-08	3	0.712803	3.7128
4.95997e-08	3	0.712289	3.71229
4.96997e-08	3	0.711956	3.71196
4.97996e-08	3	0.711394	3.71139
4.98996e-08	3	0.710953	3.71095
4.99996e-08	3	0.710629	3.71063
5.00996e-08	3	0.710217	3.71022
5.01996e-08	3	0.709789	3.70979
5.02996e-08	3	0.709196	3.7092
5.03996e-08	3	0.708943	3.70894
5.04996e-08	3	0.708317	3.70832
5.05996e-08	3	0.708034	3.70803
5.06996e-08	3	0.707519	3.70752
5.07996e-08	3	0.707108	3.70711
5.08996e-08	3	0.706784	3.70678
5.09996e-08	3	0.706463	3.70646
5.10996e-08	3	0.705868	3.70587
5.11996e-08	3	0.705547	3.70555
5.12996e-08	3	0.705034	3.70503
5.13996e-08	3	0.704522	3.70452
5.14996e-08	3	0.704115	3.70411
5.15996e-08	3	0.70361	3.70361
5.16996e-08	3	0.703295	3.70329
5.17996e-08	3	0.702802	3.7028
5.18996e-08	3	0.702578	3.70258
5.19996e-08	3	0.70189	3.70189
5.20996e-08	3	0.701621	3.70162
5.21996e-08	3	0.701201	3.7012
5.22996e-08	3	0.700673	3.70067
5.23996e-08	3	0.700273	3.70027
5.24996e-08	3	0.699853	3.69985
5.25996e-08	3	0.699601	3.6996
5.26996e-08	3	0.698977	3.69898
5.27996e-08	3	0.698554	3.69855
5.28996e-08	3	0.698156	3.69816
5.29996e-08	3	0.697745	3.69775
5.30996e-08	3	0.697348	3.69735
5.31996e-08	3	0.696846	3.69685
5.32996e-08	3	0.696451	3.69645
5.33996e-08	3	0.696048	3.69605
5.34996e-08	3	0.695462	3.69546
5.35996e-08	3	0.695034	3.69503
5.36996e-08	3	0.694698	3.6947
5.37996e-08	3	0.694285	3.69429
5.38996e-08	3	0.693831	3.69383
5.39996e-08	3	0.693296	3.6933
5.40996e-08	3	0.692956	3.69296
5.41996e-08	3	0.692501	3.6925
5.42996e-08	3	0.692109	3.69211
5.43996e-08	3	0.69172	3.69172
5.44996e-08	3	0.691141	3.69114
5.45996e-08	3	0.690928	3.69093
5.46996e-08	3	0.690355	3.69035
5.47996e-08	3	0.689963	3.68996
5.48996e-08	3	0.689395	3.6894
5.49996e-08	3	0.688904	3.6889
5.50996e-08	3	0.688572	3.68857
5.51996e-08	3	0.688223	3.68822
5.52996e-08	3	0.687586	3.68759
5.53995e-08	3	0.687352	3.68735
5.54995e-08	3	0.686788	3.68679
5.55995e-08	3	0.686385	3.68638
5.56995e-08	3	0.685819	3.68582
5.57995e-08	3	0.685539	3.68554
5.58995e-08	3	0.685141	3.68514
5.59995e-08	3	0.684679	3.68468
5.60995e-08	3	0.684196	3.6842
5.61995e-08	3	0.683815	3.68382
5.62995e-08	3	0.683391	3.68339
5.63995e-08	3	0.682828	3.68283
5.64995e-08	3	0.682589	3.68259
5.65995e-08	3	0.682008	3.68201
5.66995e-08	3	0.68144	3.68144
5.67995e-08	3	0.68124	3.68124
5.68995e-08	3	0.680762	3.68076
5.69995e-08	3	0.68022	3.68022
5.70995e-08	3	0.679844	3.67984
5.71995e-08	3	0.679457	3.67946
5.72995e-08	3	0.678984	3.67898
5.73995e-08	3	0.678579	3.67858
5.74995e-08	3	0.678018	3.67802
5.75995e-08	3	0.677627	3.67763
5.76995e-08	3	0.677212	3.67721
5.77995e-08	3	0.67683	3.67683
5.78995e-08	3	0.676289	3.67629
5.79995e-08	3	0.675918	3.67592
5.80995e-08	3	0.675454	3.67545
5.81995e-08	3	0.674986	3.67499
5.82995e-08	3	0.674673	3.67467
5.83995e-08	3	0.674069	3.67407
5.84995e-08	3	0.673699	3.6737
5.85995e-08	3	0.673416	3.67342
5.86995e-08	3	0.672918	3.67292
5.87995e-08	3	0.67242	3.67242
5.88995e-08	3	0.67209	3.67209
5.89995e-08	3	0.67148	3.67148
5.90995e-08	3	0.671114	3.67111
5.91995e-08	3	0.670655	3.67065
5.92995e-08	3	0.670209	3.67021
5.93995e-08	3	0.669717	3.66972
5.94995e-08	3	0.669356	3.66936
5.95995e-08	3	0.668924	3.66892
5.96995e-08	3	0.668529	3.66853
5.97995e-08	3	0.667951	3.66795
5.98995e-08	3	0.667528	3.66753
5.99995e-08	3	0.667201	3.6672
6.00995e-08	3	0.666748	3.66675
6.01995e-08	3	0.666209	3.66621
6.02995e-08	3	0.665886	3.66589
6.03995e-08	3	0.665398	3.6654
6.04995e-08	3	0.664822	3.66482
6.05995e-08	3	0.664499	3.6645
6.06995e-08	3	0.664078	3.66408
6.07995e-08	3	0.663633	3.66363
6.08995e-08	3	0.663172	3.66317
6.09995e-08	3	0.662711	3.66271
6.10995e-08	3	0.662268	3.66227
6.11995e-08	3	0.661817	3.66182
6.12995e-08	3	0.661463	3.66146
6.13995e-08	3	0.660897	3.6609
6.14995e-08	3	0.660481	3.66048
6.15995e-08	3	0.660036	3.66004
6.16995e-08	3	0.659667	3.65967
6.17995e-08	3	0.65917	3.65917
6.18995e-08	3	0.658707	3.65871
6.19995e-08	3	0.658362	3.65836
6.20995e-08	3	0.657914	3.65791
6.21995e-08	3	0.657387	3.65739
6.22995e-08	3	0.656955	3.65695
6.23995e-08	3	0.656514	3.65651
6.24995e-08	3	0.656178	3.65618
6.25995e-08	3	0.655641	3.65564
6.26995e-08	3	0.655142	3.65514
6.27995e-08	3	0.654803	3.6548
6.28995e-08	3	0.654316	3.65432
6.29995e-08	3	0.653887	3.65389
6.30995e-08	3	0.653362	3.65336
6.31995e-08	3	0.653008	3.65301
6.32995e-08	3	0.652488	3.65249
6.33995e-08	3	0.652061	3.65206
6.34995e-08	3	0.65159	3.65159
6.35995e-08	3	0.651279	3.65128
6.36995e-08	3	0.650783	3.65078
6.37995e-08	3	0.650326	3.65033
6.38995e-08	3	0.649893	3.64989
6.39996e-08	3	0.649374	3.64937
6.40996e-08	3	0.649036	3.64904
6.41996e-08	3	0.648519	3.64852
6.42996e-08	3	0.648066	3.64807
6.43996e-08	3	0.647627	3.64763
6.44996e-08	3	0.647326	3.64733
6.45996e-08	3	0.646787	3.64679
6.46996e-08	3	0.646297	3.6463
6.47996e-08	3	0.645869	3.64587
6.48996e-08	3	0.645354	3.64535
6.49996e-08	3	0.644923	3.64492
6.50996e-08	3	0.644495	3.6445
6.51996e-08	3	0.644074	3.64407
6.52996e-08	3	0.643618	3.64362
6.53996e-08	3	0.643318	3.64332
6.54996e-08	3	0.642813	3.64281
6.55996e-08	3	0.642379	3.64238
6.56996e-08	3	0.641871	3.64187
6.57996e-08	3	0.641283	3.64128
6.58996e-08	3	0.641112	3.64111
6.59996e-08	3	0.640527	3.64053
6.60996e-08	3	0.640018	3.64002
6.61996e-08	3	0.639513	3.63951
6.62996e-08	3	0.639213	3.63921
6.63996e-08	3	0.638833	3.63883
6.64996e-08	3	0.638337	3.63834
6.65996e-08	3	0.637753	3.63775
6.66996e-08	3	0.63742	3.63742
6.67996e-08	3	0.636916	3.63692
6.68996e-08	3	0.636586	3.63659
6.69996e-08	3	0.636222	3.63622
6.70996e-08	3	0.635618	3.63562
6.71996e-08	3	0.635166	3.63517
6.72996e-08	3	0.634667	3.63467
6.73996e-08	3	0.634338	3.63434
6.74996e-08	3	0.633932	3.63393
6.75996e-08	3	0.633342	3.63334
6.76996e-08	3	0.633016	3.63302
6.77996e-08	3	0.632524	3.63252
6.78996e-08	3	0.631957	3.63196
6.79996e-08	3	0.631609	3.63161
6.80996e-08	3	0.631116	3.63112
6.81996e-08	3	0.63079	3.63079
6.82996e-08	3	0.630379	3.63038
6.83996e-08	3	0.629715	3.62971
6.84996e-08	3	0.629361	3.62936
6.85996e-08	3	0.629103	3.6291
6.86996e-08	3	0.628493	3.62849
6.87996e-08	3	0.628086	3.62809
6.88996e-08	3	0.627595	3.62759
6.89996e-08	3	0.627183	3.62718
6.90996e-08	3	0.626712	3.62671
6.91996e-08	3	0.626297	3.6263
6.92996e-08	3	0.625854	3.62585
6.93996e-08	3	0.625449	3.62545
6.94996e-08	3	0.624845	3.62484
6.95997e-08	3	0.624586	3.62459
6.96997e-08	3	0.62401	3.62401
6.97997e-08	3	0.623613	3.62361
6.98997e-08	3	0.623133	3.62313
6.99997e-08	3	0.622731	3.62273
7.00997e-08	3	0.622242	3.62224
7.01997e-08	3	0.621764	3.62176
7.02997e-08	3	0.621444	3.62144
7.03997e-08	3	0.620961	3.62096
7.04997e-08	3	0.620556	3.62056
7.05997e-08	3	0.620074	3.62007
7.06997e-08	3	0.619588	3.61959
