-0.0679	3.14963	3	0.000800338	0.850367	-0.00319157	0.536063	0.0027008
-0.0678	3.12971	3	0.00134203	0.870292	-0.00354726	0.495129	0.00303244
-0.0677	3.10973	3	0.00184406	0.890267	-0.00391596	0.457311	0.00330394
-0.0676	3.09141	3	0.0023064	0.90859	-0.00424756	0.424707	0.00354451
-0.0675	3.07407	3	0.00274586	0.925932	-0.00459253	0.39283	0.00376544
-0.0674	3.0583	3	0.00315786	0.941696	-0.00489023	0.365702	0.00397251
-0.0673	3.04359	3	0.00355154	0.956413	-0.00519829	0.338885	0.00416913
-0.0672	3.0302	3	0.00392386	0.969795	-0.00559301	0.306946	0.00435752
-0.0671	3.01766	3	0.00428245	0.982338	-0.00593441	0.279629	0.00453923
-0.067	3.00619	3	0.00462425	0.993807	-0.0062944	0.251818	0.00471538
-0.0669	3.00001	3	0.0048867	0.999994	-0.0065875	0.22923	0.00488679
-0.0668	3.00007	3	0.00505303	0.999926	-0.0069916	0.199839	0.00505414
-0.0667	3.00001	3	0.00521783	0.999994	-0.00743266	0.168705	0.00521792
-0.0666	3.00003	3	0.00537805	0.999966	-0.00780461	0.142756	0.00537857
-0.0665	3.00008	3	0.00553521	0.999922	-0.00832148	0.108038	0.00553643
-0.0664	3.00006	3	0.00569085	0.999941	-0.00889909	0.0701584	0.00569177
-0.0663	3.00009	3	0.00584345	0.999911	-0.00943426	0.0357048	0.00584485
-0.0662	3.00009	3	0.00599451	0.999915	-0.00999952	2.96353e-05	0.00599588
-0.0661	3.00006	3	0.00614405	0.99994	-0.00999959	2.51506e-05	0.00614502
-0.066	3.00002	3	0.00629206	0.999977	-0.00999966	2.08073e-05	0.00629243
-0.0659	2.99295	2	-0.00988403	0.00705478	0.00686739	1.02611	0.00643825
-0.0658	2.95795	2	-0.00930266	0.0420523	0.00625974	0.98053	0.0065826
-0.0657	2.9241	2	-0.00873045	0.0759048	0.00588944	0.950008	0.00672558
-0.0656	2.89144	2	-0.00816892	0.108558	0.00559359	0.924488	0.00686728
-0.0655	2.85995	2	-0.00761806	0.14005	0.00533611	0.901711	0.00700779
-0.0654	2.8295	2	-0.00707637	0.170502	0.00510277	0.880773	0.00714718
-0.0653	2.79997	2	-0.0065423	0.200034	0.00488448	0.861095	0.00728553
-0.0652	2.77142	2	-0.00601739	0.228585	0.00467727	0.842413	0.00742289
-0.0651	2.74391	2	-0.00550316	0.256094	0.00447933	0.824596	0.00755931
-0.065	2.71732	2	-0.00499809	0.282676	0.0042873	0.807427	0.00769486
-0.0649	2.69147	2	-0.00449912	0.308526	0.00409844	0.790734	0.00782957
-0.0647999	2.66659	2	-0.00401083	0.333408	0.00391284	0.774507	0.00796349
-0.0646999	2.64249	2	-0.00353017	0.357515	0.00372912	0.758655	0.00809666
-0.0645999	2.60624	2	-0.00282215	0.393757	0.0034189	0.736125	0.00822912
-0.0644999	2.56585	2	-0.00202869	0.434146	0.00306174	0.711389	0.00836089
-0.0643999	2.53064	2	-0.00132067	0.469356	0.00275105	0.689544	0.00849202
-0.0642999	2.49911	2	-0.000672158	0.50089	0.00247112	0.669679	0.00862252
-0.0641999	2.4706	2	-7.24783e-05	0.529399	0.00221553	0.65141	0.00875243
-0.0640999	2.44441	2	0.00049058	0.555593	0.00197769	0.634352	0.00888177
-0.0639999	2.41992	2	0.0010277	0.580083	0.00175044	0.6181	0.00901057
-0.0638999	2.39773	2	0.00152667	0.602266	0.00154228	0.603082	0.00913884
-0.0637999	2.37646	2	0.00201343	0.623536	0.00133817	0.588488	0.00926661
-0.0636999	2.35648	2	0.00248036	0.64352	0.00114164	0.574492	0.0093939
-0.0635999	2.3376	2	0.0029305	0.662399	0.000951155	0.561002	0.00952072
-0.0634999	2.31973	2	0.00336538	0.680273	0.000765885	0.547963	0.00964709
-0.0633999	2.30307	2	0.00378043	0.69693	0.00058603	0.535377	0.00977303
-0.0632999	2.28937	2	0.00414054	0.710631	0.000406792	0.522992	0.00989856
-0.0631999	2.27636	2	0.00448997	0.723641	0.000232608	0.511025	0.0100237
-0.0630999	2.26016	2	0.00490654	0.739837	2.1088e-05	0.497363	0.0101484
-0.0629999	2.23745	2	0.00545892	0.762545	-0.000251354	0.480874	0.0102728
-0.0628999	2.21733	2	0.00596399	0.782672	-0.000503452	0.46559	0.0103968
-0.0627999	2.19877	2	0.0064416	0.801231	-0.000759504	0.450307	0.0105204
-0.0626999	2.18286	2	0.00686885	0.817141	-0.000995805	0.436171	0.0106437
-0.0625999	2.16896	2	0.00725796	0.831039	-0.00122934	0.422342	0.0107667
-0.0624999	2.15587	2	0.00763333	0.844129	-0.0014537	0.409122	0.0108894
-0.0623999	2.14365	2	0.00799344	0.856353	-0.00167926	0.396005	0.0110117
-0.0622999	2.13213	2	0.00834135	0.867869	-0.00190823	0.382884	0.0111338
-0.0621999	2.12138	2	0.00867552	0.87862	-0.00214209	0.369688	0.0112555
-0.0620999	2.11124	2	0.00899901	0.88876	-0.00237414	0.356732	0.011377
-0.0619999	2.10163	2	0.00931335	0.898371	-0.00258498	0.344914	0.0114982
-0.0618999	2.09247	2	0.00962005	0.907533	-0.00283789	0.331286	0.0116191
-0.0617999	2.08382	2	0.0099176	0.916183	-0.0031009	0.317349	0.0117398
-0.0616999	2.0756	2	0.0102075	0.924399	-0.00331386	0.305859	0.0118602
-0.0615999	2.06781	2	0.0104898	0.932188	-0.00359369	0.291456	0.0119803
-0.0614999	2.0603	2	0.0107675	0.939696	-0.00381492	0.279865	0.0121003
