0	15.5059	15	0.00284657	0.494099	0.00923218	0.739699	0.016
1e-05	15.3789	15	0.00614863	0.621101	0.00786468	0.687103	0.016
2e-05	15.2854	15	0.00857939	0.714592	0.00638627	0.630241	0.016
3e-05	15.2084	15	0.0105814	0.791591	0.00495998	0.575384	0.016
4e-05	15.135	15	0.0124887	0.864952	0.00342018	0.516161	0.016
5e-05	15.0715	15	0.0141413	0.928512	0.00191189	0.458149	0.016
6e-05	15.0166	15	0.0155695	0.983444	0.000247434	0.394132	0.016
7e-05	14.9437	14	-0.00853666	0.0562823	0.0154439	0.978611	0.016
8e-05	14.8481	14	-0.00605096	0.151886	0.0144492	0.940353	0.016
9e-05	14.7589	14	-0.00373159	0.241093	0.0134596	0.902291	0.016
0.0001	14.6696	14	-0.00140917	0.330417	0.0124	0.861539	0.016
0.00011	14.5952	14	0.000525676	0.404834	0.0114573	0.825279	0.016
0.00012	14.5207	14	0.00246052	0.479251	0.0104521	0.78662	0.016
0.00013	14.4456	14	0.00441367	0.554372	0.00936504	0.744809	0.016
0.00014	14.3859	14	0.00596552	0.614058	0.00843866	0.709179	0.016
0.00015	14.3227	14	0.00761044	0.677325	0.00738722	0.668739	0.016
0.00016	14.264	14	0.00913482	0.735954	0.00633445	0.628248	0.016
0.00017	14.2138	14	0.010441	0.786192	0.00535872	0.59072	0.016
0.00018	14.1599	14	0.0118418	0.840068	0.00421607	0.546772	0.016
0.00019	14.1032	14	0.0133158	0.896761	0.00286335	0.494744	0.016
0.0002	14.0191	14	0.0155039	0.98092	0.000337412	0.397593	0.016
0.00021	13.9508	13	-0.00871977	0.0492397	0.0155146	0.981332	0.016
0.00022	13.8775	13	-0.00681544	0.122483	0.0147619	0.95238	0.016
0.00023	13.8119	13	-0.00510948	0.188097	0.0140552	0.925198	0.016
0.00024	13.7446	13	-0.0033608	0.255354	0.013295	0.895963	0.016
0.00025	13.6787	13	-0.00164721	0.321261	0.0125121	0.865849	0.016
0.00026	13.6172	13	-4.80637e-05	0.382767	0.0117427	0.836259	0.016
0.00027	13.5504	13	0.00168841	0.449554	0.0108616	0.802369	0.016
0.00028	13.4575	13	0.00410544	0.542517	0.0095413	0.751588	0.016
0.00029	13.3737	13	0.00628443	0.626324	0.00824081	0.70157	0.016
0.0003	13.2949	13	0.00833219	0.705084	0.00689839	0.649938	0.016
0.00031	13.2439	13	0.0096582	0.756085	0.00595245	0.613556	0.016
0.00032	13.2046	13	0.0106806	0.795406	0.00517037	0.583476	0.016
0.00033	13.1662	13	0.01168	0.833847	0.00435294	0.552036	0.016
0.00034	13.1287	13	0.0126535	0.87129	0.00349391	0.518997	0.016
0.00035	13.0965	13	0.0134913	0.90351	0.00268885	0.488033	0.016
0.00036	13.0667	13	0.0142649	0.933265	0.00187335	0.456667	0.016
0.00037	13.039	13	0.0149867	0.961025	0.00102085	0.423879	0.016
0.00038	13.0149	13	0.0156138	0.985146	0.000187331	0.39182	0.016
0.00039	12.9923	12	-0.0098001	0.00768821	0.0159252	0.997122	0.016
0.0004	12.933	12	-0.00825894	0.0669636	0.0153356	0.974445	0.016
0.00041	12.8665	12	-0.00652857	0.133516	0.0146452	0.94789	0.016
0.00042	12.7542	12	-0.00360799	0.245846	0.0134049	0.90019	0.016
0.00043	12.622	12	-0.000171661	0.378013	0.0118038	0.838606	0.016
0.00044	12.5169	12	0.0025597	0.483066	0.0103989	0.784572	0.016
0.00045	12.4232	12	0.0049981	0.57685	0.00902257	0.731637	0.016
0.00046	12.3814	12	0.00608301	0.618577	0.0083663	0.706396	0.016
0.00047	12.3369	12	0.00724117	0.663122	0.00762998	0.678076	0.016
0.00048	12.2963	12	0.00829557	0.703676	0.00692378	0.650915	0.016
0.00049	12.2576	12	0.00930114	0.742352	0.00621379	0.623607	0.016
0.0005	12.2155	12	0.0103983	0.784549	0.00539211	0.592004	0.016
0.00051	12.1626	12	0.0117716	0.837368	0.00427487	0.549034	0.016
0.00052	12.1128	12	0.0130671	0.887195	0.00310584	0.504071	0.016
0.00053	12.0681	12	0.0142283	0.931857	0.00191389	0.458227	0.016
0.00054	12.0305	12	0.0152064	0.969476	0.000740246	0.413086	0.016
0.00055	12.004	12	0.0158961	0.996004	-5.03937e-05	0.382677	0.016
0.00056	11.8444	11	-0.00595331	0.155642	0.014409	0.938807	0.016
0.00057	11.7515	11	-0.0035378	0.248546	0.0133735	0.898979	0.016
0.00058	11.6652	11	-0.00129473	0.334818	0.0123457	0.859452	0.016
0.00059	11.5753	11	0.00104296	0.424729	0.0111956	0.815216	0.016
0.0006	11.4187	11	0.00511254	0.581251	0.00895498	0.729038	0.016
0.00061	11.3501	11	0.00689632	0.649858	0.00785307	0.686656	0.016
0.00062	11.2863	11	0.0085565	0.713712	0.0067431	0.643965	0.016
0.00063	11.2244	11	0.0101648	0.775569	0.00557094	0.598882	0.016
0.00064	11.1691	11	0.0116022	0.830854	0.0044195	0.554596	0.016
0.00065	11.1391	11	0.0123835	0.860902	0.00374029	0.528473	0.016
0.00066	11.1163	11	0.0129755	0.883674	0.00319249	0.507404	0.016
0.00067	11.0951	11	0.0135279	0.904919	0.00265176	0.486606	0.016
0.00068	11.0737	11	0.0140833	0.926281	0.0020733	0.464358	0.016
0.00069	11.0547	11	0.0145777	0.945297	0.00151654	0.442944	0.016
0.0007	11.0377	11	0.0150187	0.962258	0.000981624	0.42237	0.016
0.00071	11.022	11	0.0154276	0.977986	0.000443316	0.401666	0.016
0.00072	11.0095	11	0.0157542	0.990545	1.55756e-05	0.385214	0.016
