0	10.0378	10	0.019511	0.962172	-0.00325005	0.220075	0.0206712
1e-05	10.0232	10	0.0199596	0.976798	-0.00447797	0.18004	0.0206712
2e-05	10.0087	10	0.0204036	0.991276	-0.0059192	0.13305	0.0206712
3e-05	10	10	0.0206706	0.999982	-0.00782418	0.0709401	0.0206712
4e-05	9.98891	9	-0.00965972	0.0110943	0.020145	0.982846	0.0206712
5e-05	9.94537	9	-0.00832456	0.0546259	0.0189236	0.94302	0.0206712
6e-05	9.90353	9	-0.00704127	0.0964659	0.0181301	0.91715	0.0206712
7e-05	9.86314	9	-0.00580224	0.136863	0.0174585	0.895254	0.0206712
8e-05	9.82483	9	-0.0046273	0.175171	0.0168568	0.875635	0.0206712
9e-05	9.78752	9	-0.00348287	0.212484	0.0162855	0.85701	0.0206712
0.0001	9.73543	9	-0.00188525	0.264572	0.0154927	0.831161	0.0206712
0.00011	9.68125	9	-0.000223543	0.318751	0.0142857	0.791807	0.0206712
0.00012	9.64215	9	0.000975817	0.357854	0.0132704	0.758706	0.0206712
0.00013	9.60399	9	0.00214618	0.396013	0.0124294	0.731285	0.0206712
0.00014	9.56667	9	0.00329061	0.433326	0.0117009	0.707533	0.0206712
0.00015	9.52896	9	0.00444724	0.471036	0.0110228	0.685427	0.0206712
0.00016	9.47299	9	0.00616388	0.527005	0.0100169	0.65263	0.0206712
0.00017	9.41036	9	0.008085	0.589641	0.00895595	0.618038	0.0206712
0.00018	9.35757	9	0.00970398	0.642426	0.00793705	0.584817	0.0206712
0.00019	9.31902	9	0.0108866	0.680983	0.00695156	0.552687	0.0206712
0.0002	9.28643	9	0.011886	0.713569	0.00610435	0.525064	0.0206712
0.00021	9.24325	9	0.0132105	0.756753	0.00531357	0.499282	0.0206712
0.00022	9.20688	9	0.0143259	0.79312	0.00457738	0.475279	0.0206712
0.00023	9.18205	9	0.0150874	0.817946	0.00385872	0.451848	0.0206712
0.00024	9.16201	9	0.0157023	0.837995	0.00314171	0.428471	0.0206712
0.00025	9.14454	9	0.0162379	0.855457	0.00247345	0.406683	0.0206712
0.00026	9.12813	9	0.0167414	0.871875	0.00179854	0.384678	0.0206712
0.00027	9.1131	9	0.0172023	0.8869	0.00113767	0.363131	0.0206712
0.00028	9.09907	9	0.0176326	0.900929	0.000476114	0.341562	0.0206712
0.00029	9.08589	9	0.0180369	0.914113	-0.000191465	0.319796	0.0206712
0.0003	9.07345	9	0.0184184	0.926551	-0.000881229	0.297307	0.0206712
0.00031	9.06206	9	0.0187678	0.937943	-0.001564	0.275046	0.0206712
0.00032	9.05096	9	0.0191081	0.949038	-0.0022968	0.251154	0.0206712
0.00033	9.04096	9	0.0194148	0.959038	-0.00303849	0.226972	0.0206712
0.00034	9.03111	9	0.0197169	0.968888	-0.00383215	0.201096	0.0206712
0.00035	9.02136	9	0.020016	0.978639	-0.00469659	0.172912	0.0206712
0.00036	9.00902	9	0.0203944	0.990977	-0.00596522	0.13155	0.0206712
0.00037	9.00002	9	0.0206706	0.999982	-0.00776806	0.0727698	0.0206712
0.00038	8.99517	8	-0.00985199	0.00482578	0.0203142	0.988362	0.0206712
0.00039	8.96572	8	-0.00894865	0.034278	0.0189489	0.943847	0.0206712
0.0004	8.93632	8	-0.00804684	0.0636804	0.0181111	0.916533	0.0206712
0.00041	8.87891	8	-0.00628595	0.121092	0.0174471	0.894882	0.0206712
0.00042	8.82563	8	-0.00465171	0.174375	0.0168167	0.874328	0.0206712
0.00043	8.78811	8	-0.00350118	0.211887	0.0162424	0.855604	0.0206712
0.00044	8.751	8	-0.00236286	0.249001	0.015678	0.837204	0.0206712
0.00045	8.71622	8	-0.00129625	0.283776	0.0151466	0.819878	0.0206712
0.00046	8.6812	8	-0.000222016	0.3188	0.0146051	0.802222	0.0206712
0.00047	8.64896	8	0.000766768	0.351038	0.0140963	0.785633	0.0206712
0.00048	8.61747	8	0.00173266	0.38253	0.013588	0.769061	0.0206712
0.00049	8.58757	8	0.00264973	0.41243	0.0130936	0.752941	0.0206712
0.0005	8.56036	8	0.0034844	0.439644	0.0126311	0.737861	0.0206712
0.00051	8.53424	8	0.0042855	0.465763	0.0121755	0.723007	0.0206712
0.00052	8.51021	8	0.00502251	0.489792	0.0117449	0.708969	0.0206712
0.00053	8.48066	8	0.0059289	0.519344	0.0111967	0.691094	0.0206712
0.00054	8.43145	8	0.00743801	0.568547	0.0102375	0.659822	0.0206712
0.00055	8.38573	8	0.00884032	0.614268	0.00928413	0.628738	0.0206712
0.00056	8.34434	8	0.0101099	0.65566	0.00835739	0.598522	0.0206712
0.00057	8.30698	8	0.0112558	0.693022	0.0074585	0.569215	0.0206712
0.00058	8.27091	8	0.0123621	0.729091	0.00652372	0.538737	0.0206712
0.00059	8.23852	8	0.0133555	0.761479	0.00561588	0.509138	0.0206712
0.0006	8.20837	8	0.0142802	0.791628	0.00470063	0.479298	0.0206712
0.00061	8.19136	8	0.014802	0.808642	0.00379103	0.449641	0.0206712
0.00062	8.18081	8	0.0151255	0.819189	0.00301387	0.424303	0.0206712
0.00063	8.17016	8	0.0154521	0.829836	0.00231399	0.401484	0.0206712
0.00064	8.15967	8	0.015774	0.840333	0.00169801	0.381401	0.0206712
0.00065	8.14897	8	0.0161021	0.85103	0.00114579	0.363396	0.0206712
0.00066	8.13837	8	0.0164271	0.861626	0.000596873	0.345499	0.0206712
0.00067	8.12758	8	0.0167582	0.872422	9.84986e-05	0.32925	0.0206712
0.00068	8.11693	8	0.0170848	0.883069	-0.000414951	0.31251	0.0206712
